feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g_Staphylococcus	Energy_intake	Energy_intake	7.515496371638e-06	3.39219552887902e-05	2916	7	0.824677828884651	0.974427692761041
g_Roseburia	Dringking_status	Drinking more than 30 days ago	-0.000406314805390404	0.00185333636893919	2916	1155	0.826483027932434	0.975264851142593
g_Enhydrobacter	BMI	BMI	-5.63442130492147e-06	2.6060449691141e-05	2916	2	0.82884253206557	0.975666924387795
g_Paraprevotella	Gender	Female	0.000100520081233485	0.000464327658914359	2916	147	0.828624782654385	0.975666924387795
g_Synergistes	Education	High_school	5.38273771124537e-05	0.000249279963357648	2916	21	0.829056410196799	0.975666924387795
g_Lactobacillus	family_income_cat	5000-10000	0.000237473033336354	0.00112070017037839	2916	78	0.832202281864247	0.97849075473007
g_Brevibacterium	Age	Age	1.23214398015446e-05	5.87646409557249e-05	2916	1	0.83393656938366	0.978774254666051
g_Sphingomonas	family_income_cat	5000-10000	-1.78923415739047e-05	8.52617785557539e-05	2916	3	0.83379806850639	0.978774254666051
g_Anaerostipes	Zn_intake	Zn_intake	-3.51109673552464e-05	0.000169829325679744	2916	148	0.836225369540465	0.979875091553176
g_Ralstonia	Zn_intake	Zn_intake	-0.0002388384173634	0.00115627611100035	2916	1359	0.836369357321132	0.979875091553176
g_Staphylococcus	Smoking_status	Current smokers	-1.91662154338527e-05	9.39611707648542e-05	2916	7	0.838383328848807	0.981357628679273
g_Faecalibacterium	Dringking_status	Drinking within the past 30 days	0.000933814044983749	0.00465810285106887	2916	2475	0.841126395442756	0.981637484399135
g_Lachnobacterium	Gender	Female	-9.97659671726949e-05	0.000494823961654636	2916	100	0.840228664018409	0.981637484399135
g_Megamonas	Dringking_status	Drinking more than 30 days ago	-0.000486109114552771	0.00243245646592874	2916	347	0.841617492345254	0.981637484399135
g_SMB53	BMI	BMI	2.00852774254878e-05	9.93594386153852e-05	2916	26	0.83981549301702	0.981637484399135
g_Anaerostipes	family_income_cat	3000-5000	9.91887284568311e-05	0.000514718578656228	2916	148	0.847203694982461	0.982906233736289
g_Dialister	Energy_intake	Energy_intake	0.0002376628752062	0.00121843094186077	2916	608	0.845362399149968	0.982906233736289
g_Enhydrobacter	Energy_intake	Energy_intake	5.63466468855975e-06	2.90385015249146e-05	2916	2	0.846157257970894	0.982906233736289
g_Leptothrix	family_income_cat	3000-5000	-1.92937880057181e-05	9.99354288888502e-05	2916	6	0.846923525496673	0.982906233736289
g_Prevotella	Dringking_status	Drinking more than 30 days ago	0.00164889128744665	0.00847147973699518	2916	1387	0.845688210681179	0.982906233736289
g_Ruminococcus	Smoking_status	Former smokers	-0.00120627814780802	0.00624212272776181	2916	1983	0.846778248157298	0.982906233736289
g_Acidaminococcus	Serum_Zn	Serum_Zn	3.55596753851655e-05	0.000276919069924438	2916	135	0.897832012217435	0.983701756590345
g_Acinetobacter	family_income_cat	3000-5000	0.000234913505523494	0.00132683287017087	2916	75	0.859482830903262	0.983701756590345
g_Acinetobacter	family_income_cat	5000-10000	0.000154338786347929	0.00130039765813472	2916	75	0.905532488007964	0.983701756590345
g_Actinomyces	BMI	BMI	9.44458958555186e-06	7.14817778677659e-05	2916	45	0.894893940284348	0.983701756590345
g_Actinomyces	Marital_status	Other	-4.47021555182142e-05	0.000246723756571332	2916	45	0.85623660030581	0.983701756590345
g_Actinomyces	family_income_cat	5000-10000	-2.97611984475553e-05	0.000234350240275635	2916	45	0.898953544954029	0.983701756590345
g_Actinomyces	Smoking_status	Former smokers	5.19010753755852e-05	0.000330799769049954	2916	45	0.875337952096378	0.983701756590345
g_Adlercreutzia	Gender	Female	6.72362521878941e-06	5.30474514395606e-05	2916	2	0.899149147402061	0.983701756590345
g_Adlercreutzia	family_income_cat	3000-5000	1.10754918884912e-05	6.53227059765822e-05	2916	2	0.865375563185269	0.983701756590345
g_Akkermansia	Energy_intake	Energy_intake	-0.000244287153704395	0.00205340238816845	2916	571	0.90530973922824	0.983701756590345
g_Alistipes	family_income_cat	Declined to answer or unknown	1.94528040267305e-05	0.000129989776734935	2916	15	0.881052186541763	0.983701756590345
g_Alistipes	act_sports_intense	Yes	-2.26301586610303e-05	0.000180570394118033	2916	15	0.900274196994457	0.983701756590345
g_Anaerostipes	Gender	Female	5.95725444365656e-05	0.000417994147641318	2916	148	0.886679162188214	0.983701756590345
g_Anaerostipes	Education	High_school	6.50396170154639e-05	0.000434802898180984	2916	148	0.88110313885044	0.983701756590345
g_Anaerostipes	Education	Bachelor_degree_or_above	7.68527636574256e-05	0.000581611102673953	2916	148	0.894884542529449	0.983701756590345
g_Atopobium	Marital_status	Other	-1.04075963979978e-05	9.25962397927682e-05	2916	6	0.910515937106125	0.983701756590345
g_Atopobium	family_income_cat	5000-10000	-1.17913715715022e-05	8.79524183062679e-05	2916	6	0.893360216124799	0.983701756590345
g_Atopobium	Zn_intake	Zn_intake	-2.92096852580496e-06	2.96094724244168e-05	2916	6	0.921423155677302	0.983701756590345
g_Bacteroides	Zn_intake	Zn_intake	0.000446951573232058	0.00354770576562287	2916	2808	0.899753912843941	0.983701756590345
g_Bacteroides	Serum_Zn	Serum_Zn	0.000487480421946641	0.00318767272578313	2916	2808	0.878466696440073	0.983701756590345
g_Bifidobacterium	Family_diabetes_history	Yes	-0.000213189035187306	0.00215542303421825	2916	466	0.921217995235279	0.983701756590345
g_Bilophila	family_income_cat	5000-10000	-4.29125065579458e-05	0.000251716742250647	2916	34	0.864645081818671	0.983701756590345
g_Bilophila	Family_diabetes_history	Yes	-3.67229707671024e-05	0.000294814976058207	2916	34	0.900878347166129	0.983701756590345
g_Blautia	Education	High_school	-0.000301808274997699	0.00187046101105295	2916	884	0.871825045957737	0.983701756590345
g_Blautia	Smoking_status	Former smokers	-0.000506295008468748	0.00306327386290467	2916	884	0.868735879920118	0.983701756590345
g_Blautia	Zn_intake	Zn_intake	0.00013566526284405	0.000730581910898742	2916	884	0.852697109919642	0.983701756590345
g_Brevibacterium	Gender	Female	1.98007493674132e-05	0.000146827809926408	2916	1	0.8927343558174	0.983701756590345
g_Brevibacterium	family_income_cat	3000-5000	2.02609167890348e-05	0.000180803970723003	2916	1	0.910783494640198	0.983701756590345
g_Bulleidia	Age	Age	3.46486306847178e-06	2.82132445105892e-05	2916	4	0.902266231055951	0.983701756590345
g_Butyricimonas	Smoking_status	Former smokers	-6.38418744415464e-05	0.000379319192530685	2916	77	0.86635393670385	0.983701756590345
g_Catenibacterium	Education	High_school	0.000167723405022294	0.00122775606818661	2916	109	0.891348793621623	0.983701756590345
g_Catenibacterium	family_income_cat	3000-5000	-0.000202665597771614	0.00145341454943689	2916	109	0.889111360882093	0.983701756590345
g_Clostridium	family_income_cat	Declined to answer or unknown	0.000159984967077245	0.00118661118123175	2916	657	0.892759532180814	0.983701756590345
g_Collinsella	Age	Age	-2.75095247417429e-05	0.000189451342559962	2916	143	0.88455811244705	0.983701756590345
g_Collinsella	family_income_cat	3000-5000	-9.0585684647928e-05	0.00058289397223498	2916	143	0.876511457395341	0.983701756590345
g_Collinsella	Smoking_status	Former smokers	0.000144814570075665	0.00080639776529749	2916	143	0.857493254892821	0.983701756590345
g_Coprobacillus	Smoking_status	Former smokers	8.1000798406423e-05	0.000539082728890308	2916	45	0.88057254771661	0.983701756590345
g_Coprobacillus	Family_diabetes_history	Yes	-5.39387183904363e-05	0.000447293989393638	2916	45	0.90402497651423	0.983701756590345
g_Desulfovibrio	Dringking_status	Drinking within the past 30 days	-4.52182817785684e-05	0.000357278147394277	2916	220	0.899294875054662	0.983701756590345
g_Devosia	family_income_cat	>=10000	-1.00210665666865e-05	8.66145853209094e-05	2916	0	0.907900532562285	0.983701756590345
g_Devosia	Smoking_status	Current smokers	8.54852914281789e-06	6.0851628400389e-05	2916	0	0.888289323771382	0.983701756590345
g_Dialister	family_income_cat	Declined to answer or unknown	-0.000548189930937778	0.00300060682872307	2916	608	0.855051678626005	0.983701756590345
g_Dorea	Smoking_status	Former smokers	0.000113727586702109	0.00106003209727237	2916	327	0.914568786640411	0.983701756590345
g_Dorea	Dringking_status	Drinking more than 30 days ago	0.000120066021756899	0.000729802127079787	2916	327	0.8693343897189	0.983701756590345
g_Eggerthella	Age	Age	-9.57554762906756e-06	7.72550881261267e-05	2916	30	0.901365725918007	0.983701756590345
g_Eggerthella	Marital_status	Other	-3.00173521863191e-05	0.000245258739452346	2916	30	0.902598213794863	0.983701756590345
g_Enhydrobacter	Age	Age	-4.06841752500475e-06	2.83334937129606e-05	2916	2	0.885833916736515	0.983701756590345
g_Enhydrobacter	Marital_status	Other	-9.51796506929797e-06	8.99492463328329e-05	2916	2	0.915736591100015	0.983701756590345
g_Enhydrobacter	Smoking_status	Current smokers	8.55331688051913e-06	8.04343846723846e-05	2916	2	0.915320706823234	0.983701756590345
g_Faecalibacterium	Education	High_school	-0.00065922414545124	0.00522699331310735	2916	2475	0.89964633470371	0.983701756590345
g_Fusobacterium	Smoking_status	Former smokers	-0.000595834668153669	0.00404018097184436	2916	469	0.882765623127448	0.983701756590345
g_Haemophilus	Age	Age	7.04359492409656e-05	0.000473038084265015	2916	288	0.881641943616542	0.983701756590345
g_Haemophilus	Education	Bachelor_degree_or_above	-0.000264886753543973	0.0016445641857689	2916	288	0.872051035383705	0.983701756590345
g_Haemophilus	Marital_status	Other	-0.000154571025990089	0.00150173570536068	2916	288	0.918027044090431	0.983701756590345
g_Halomonas	Smoking_status	Current smokers	-1.12297658089518e-05	7.26422760515596e-05	2916	0	0.877155365997892	0.983701756590345
g_Holdemania	Gender	Female	1.69900506099091e-05	0.000155348888111905	2916	44	0.912918939469994	0.983701756590345
g_Klebsiella	Dringking_status	Drinking within the past 30 days	-0.000578598338476781	0.00400491130673253	2916	893	0.885137661824959	0.983701756590345
g_Klebsiella	act_sports_intense	Yes	-0.000609068188009419	0.00606234859161506	2916	893	0.919980245132148	0.983701756590345
g_Klebsiella	Serum_Zn	Serum_Zn	0.000178562566344995	0.0015771832688636	2916	893	0.909867065152482	0.983701756590345
g_Lachnobacterium	family_income_cat	Declined to answer or unknown	-5.02060536664854e-05	0.000499851194709454	2916	100	0.920000379803857	0.983701756590345
g_Lachnobacterium	Dringking_status	Drinking more than 30 days ago	6.15880891841284e-05	0.000580358334244584	2916	100	0.915493860307314	0.983701756590345
g_Lachnospira	Gender	Female	0.000119021266523366	0.0008245254258623	2916	226	0.88523316354437	0.983701756590345
g_Lachnospira	Smoking_status	Former smokers	-0.000208191784156589	0.00140463487432228	2916	226	0.882181263373249	0.983701756590345
g_Leptothrix	BMI	BMI	3.20718954947614e-06	2.98751008400443e-05	2916	6	0.914516167309555	0.983701756590345
g_Leptothrix	Education	Bachelor_degree_or_above	1.35043234424152e-05	0.000112922978502119	2916	6	0.904817187662888	0.983701756590345
g_Leptothrix	Zn_intake	Zn_intake	4.05300733344893e-06	3.29732929866608e-05	2916	6	0.902180654512875	0.983701756590345
g_Leptothrix	Family_diabetes_history	Yes	-2.07932465521842e-05	0.000114714119531409	2916	6	0.856175055145534	0.983701756590345
g_Megamonas	Energy_intake	Energy_intake	0.000122268645527011	0.000850709752052977	2916	347	0.885727270095703	0.983701756590345
g_Megamonas	Serum_Zn	Serum_Zn	-7.85131893680252e-05	0.000757126051140828	2916	347	0.917415426852611	0.983701756590345
g_Megasphaera	Education	Bachelor_degree_or_above	0.000302760923970862	0.00185728199705843	2916	280	0.870519651765305	0.983701756590345
g_Megasphaera	Serum_Zn	Serum_Zn	8.82644728580616e-05	0.000487286050062892	2916	280	0.856274426525901	0.983701756590345
g_Ochrobactrum	Smoking_status	Former smokers	3.82870227622123e-05	0.000209870123894075	2916	22	0.855256497489163	0.983701756590345
g_Ochrobactrum	Zn_intake	Zn_intake	6.18387211556787e-06	5.00534144242983e-05	2916	22	0.901683751439829	0.983701756590345
g_Odoribacter	Serum_Zn	Serum_Zn	-7.18974188146256e-06	4.40772670069648e-05	2916	13	0.870437869113006	0.983701756590345
g_Phascolarctobacterium	Education	High_school	-0.000300044172569196	0.00216486258467038	2916	1236	0.889777990121528	0.983701756590345
g_Prauseria	Dringking_status	Drinking more than 30 days ago	2.44775291949329e-05	0.000140416894127657	2916	15	0.861625852200055	0.983701756590345
g_Pseudomonas	Smoking_status	Former smokers	9.8174275808013e-05	0.000737749068827032	2916	15	0.894145114428888	0.983701756590345
g_Pseudomonas	Dringking_status	Drinking within the past 30 days	-7.34617604158539e-05	0.000401447385324468	2916	15	0.854816908699643	0.983701756590345
g_Pseudomonas	Zn_intake	Zn_intake	-2.7567854333716e-05	0.000175951008166256	2916	15	0.875508641633924	0.983701756590345
g_Ralstonia	Marital_status	Other	0.000359096393594728	0.00361596513798562	2916	1359	0.920900132937117	0.983701756590345
g_Ralstonia	family_income_cat	3000-5000	-0.000624366438628644	0.00350444067304705	2916	1359	0.858606357723215	0.983701756590345
g_Serratia	Gender	Female	-4.48800334903057e-05	0.000382937608297013	2916	13	0.906710219938886	0.983701756590345
g_Sphingomonas	Age	Age	-3.1016047336628e-06	2.82749961203216e-05	2916	3	0.912659454242595	0.983701756590345
g_Sphingomonas	Energy_intake	Energy_intake	4.22933777430884e-06	2.89785483666398e-05	2916	3	0.883973233753935	0.983701756590345
g_Streptococcus	Gender	Female	0.000355892832428376	0.00279159193852351	2916	690	0.898563486625932	0.983701756590345
g_Streptococcus	Family_diabetes_history	Yes	0.000540410638816275	0.00394592634160389	2916	690	0.891076626442711	0.983701756590345
g_Synergistes	Marital_status	Other	3.01854765685519e-05	0.000304488089190816	2916	21	0.921037814246432	0.983701756590345
g_Veillonella	Gender	Female	-0.000265252798696387	0.00201496400098839	2916	364	0.895277036571419	0.983701756590345
g_Veillonella	family_income_cat	3000-5000	-0.000444682063233402	0.00248122949205065	2916	364	0.857778727241574	0.983701756590345
g_Veillonella	Dringking_status	Drinking more than 30 days ago	-0.000259228043025397	0.00236326702382414	2916	364	0.912662400768897	0.983701756590345
g_Veillonella	Family_diabetes_history	Yes	-0.000416686876122167	0.00284815965369527	2916	364	0.883694438353194	0.983701756590345
g_WAL_1855D	Gender	Female	-5.13335497604312e-05	0.000339932556096446	2916	49	0.879977568834539	0.983701756590345
g_WAL_1855D	Education	Bachelor_degree_or_above	5.78746170314238e-05	0.000472993581134259	2916	49	0.902623874900081	0.983701756590345
g_Eubacterium	Gender	Female	0.000228281476343051	0.00157134737717339	2916	393	0.884501859568469	0.983701756590345
g_Eubacterium	family_income_cat	Declined to answer or unknown	0.000161760225158646	0.00158731170001805	2916	393	0.918836522812805	0.983701756590345
g_Eubacterium	Energy_intake	Energy_intake	7.88785876525313e-05	0.000644546186846692	2916	393	0.902607765952604	0.983701756590345
g_Ruminococcus	family_income_cat	Declined to answer or unknown	0.000422791419645921	0.00370137358478403	2916	1983	0.909066919577799	0.983701756590345
g_Ruminococcus	Family_diabetes_history	Yes	0.000911218782308252	0.00517928664294753	2916	1983	0.860357159273925	0.983701756590345
g_Akkermansia	Dringking_status	Drinking more than 30 days ago	-0.000552698113154825	0.00587134672454397	2916	571	0.925008580200711	0.98417491598302
g_Anaerostipes	Family_diabetes_history	Yes	5.67849832911442e-05	0.000590836395195532	2916	148	0.923440265969256	0.98417491598302
g_Clostridium	Energy_intake	Energy_intake	4.48529439305492e-05	0.000481837128853696	2916	657	0.925840601961467	0.98417491598302
g_Klebsiella	Energy_intake	Energy_intake	-0.000166940667357317	0.00177212920566577	2916	893	0.924954069052977	0.98417491598302
g_Pseudomonas	family_income_cat	5000-10000	4.83031804401376e-05	0.000522647497727342	2916	15	0.926370592160981	0.98417491598302
g_Ralstonia	act_sports_intense	Yes	0.000382281312752129	0.00399343325067381	2916	1359	0.923743636273889	0.98417491598302
g_Faecalibacterium	family_income_cat	3000-5000	-0.000558952181247302	0.0061877015540231	2916	2475	0.928029031956484	0.98434147321598
g_Methylobacterium	Zn_intake	Zn_intake	3.32422999605004e-06	3.66229590673263e-05	2916	11	0.927682406532616	0.98434147321598
g_Citrobacter	act_sports_intense	Yes	1.03679623518666e-05	0.000118537860382435	2916	7	0.93030762734514	0.984369087529845
g_Coprococcus	family_income_cat	Declined to answer or unknown	-0.000143090268866119	0.0016217615695502	2916	1159	0.929698873698565	0.984369087529845
g_Turicibacter	family_income_cat	3000-5000	0.000107594415990862	0.00120474887206992	2916	255	0.928842847715567	0.984369087529845
g_Megamonas	Marital_status	Other	-0.00022266911669766	0.00263514634112586	2916	347	0.932664969458153	0.986067560451322
g_Staphylococcus	Education	Bachelor_degree_or_above	-9.30788825741809e-06	0.000115069844464853	2916	7	0.935535792470485	0.987510003163289
g_WAL_1855D	Smoking_status	Current smokers	-3.15891400180305e-05	0.000386226563999666	2916	49	0.93482004105749	0.987510003163289
g_Blautia	Dringking_status	Drinking more than 30 days ago	-0.000162858986434179	0.00210897744203054	2916	884	0.938452452014882	0.98820173862772
g_Desulfovibrio	Smoking_status	Former smokers	5.10982420880189e-05	0.000656578247082955	2916	220	0.937972587534076	0.98820173862772
g_Halomonas	family_income_cat	5000-10000	6.06248311721185e-06	7.71613224742619e-05	2916	0	0.937380923552537	0.98820173862772
g_Acinetobacter	Energy_intake	Energy_intake	2.9417405918865e-05	0.000441975725470941	2916	75	0.946937482541704	0.989420633262945
g_Acinetobacter	Family_diabetes_history	Yes	8.32222302833588e-05	0.00152304809374732	2916	75	0.956427532243444	0.989420633262945
g_Adlercreutzia	Smoking_status	Former smokers	6.60390329364682e-06	9.03699242603692e-05	2916	2	0.941750415937729	0.989420633262945
g_Blautia	Energy_intake	Energy_intake	-4.1239644076048e-05	0.000737578535083917	2916	884	0.955415602860822	0.989420633262945
g_Bradyrhizobium	family_income_cat	3000-5000	4.20267122631067e-05	0.000633956007469786	2916	353	0.947149299536008	0.989420633262945
g_Catenibacterium	Energy_intake	Energy_intake	2.64950026078681e-05	0.000484140817083214	2916	109	0.956360674670497	0.989420633262945
g_Citrobacter	family_income_cat	>=10000	7.63055740621194e-06	0.000136614856376102	2916	7	0.955461553951544	0.989420633262945
g_Clostridium	family_income_cat	5000-10000	-9.5633241352554e-05	0.00141767938340066	2916	657	0.946222076254681	0.989420633262945
g_Collinsella	family_income_cat	5000-10000	3.53240622666688e-05	0.000571280658985781	2916	143	0.950699999443557	0.989420633262945
g_Desulfovibrio	Education	Bachelor_degree_or_above	2.92045007032797e-05	0.000536277508381401	2916	220	0.956574174726707	0.989420633262945
g_Devosia	Education	Bachelor_degree_or_above	5.0965004507291e-06	7.45221388629709e-05	2916	0	0.945480636364897	0.989420633262945
g_Devosia	Zn_intake	Zn_intake	-1.61711761261815e-06	2.17603215157423e-05	2916	0	0.940764899187727	0.989420633262945
g_Eggerthella	Zn_intake	Zn_intake	-5.1063768614604e-06	7.8426315138864e-05	2916	30	0.948090511618653	0.989420633262945
g_Enhydrobacter	family_income_cat	5000-10000	5.65245498218783e-06	8.54381750004575e-05	2916	2	0.947256263908758	0.989420633262945
g_Fusobacterium	act_sports_intense	Yes	-0.000179583376146535	0.00332788863913636	2916	469	0.956968240257371	0.989420633262945
g_Halomonas	BMI	BMI	1.61353006599949e-06	2.35358346831688e-05	2916	0	0.945347526500366	0.989420633262945
g_Lachnobacterium	Zn_intake	Zn_intake	-1.18858514397295e-05	0.000201044967285278	2916	100	0.952860318724156	0.989420633262945
g_Megasphaera	Marital_status	Other	-0.00011970050601713	0.00169597922297097	2916	280	0.943737702924798	0.989420633262945
g_Megasphaera	Dringking_status	Drinking more than 30 days ago	8.84551221911166e-05	0.00156552809330277	2916	280	0.954945976199698	0.989420633262945
g_Serratia	Education	Bachelor_degree_or_above	3.30767418636528e-05	0.000532832255843136	2916	13	0.950505626543646	0.989420633262945
g_Synergistes	Smoking_status	Current smokers	-1.76268935784712e-05	0.000272279236265193	2916	21	0.948386839762607	0.989420633262945
g_Veillonella	family_income_cat	>=10000	0.000194236842915625	0.00325863335098389	2916	364	0.95247288172913	0.989420633262945
g_WAL_1855D	Dringking_status	Drinking more than 30 days ago	2.54130170841967e-05	0.000398692681235455	2916	49	0.94918096295334	0.989420633262945
g_Coprococcus	Serum_Zn	Serum_Zn	-3.02796073128147e-05	0.000586091751309137	2916	1159	0.958800307942227	0.989753703710441
g_Paraprevotella	Smoking_status	Former smokers	-4.14158587872545e-05	0.000791013596871729	2916	147	0.958247081773437	0.989753703710441
g_Atopobium	Energy_intake	Energy_intake	-1.47853014118223e-06	2.98930359068743e-05	2916	6	0.96055557553663	0.990006571956385
g_Ruminococcus	Serum_Zn	Serum_Zn	-6.67737037182801e-05	0.00133764701746948	2916	1983	0.960190556188295	0.990006571956385
g_Sediminibacterium	Education	Bachelor_degree_or_above	0.000163256706592969	0.00351802711882305	2916	1078	0.962990048809679	0.991736020415938
g_Anaerostipes	family_income_cat	Declined to answer or unknown	-1.82178013861632e-05	0.000422240817484702	2916	148	0.965588504462334	0.99363149870496
g_Acidaminococcus	family_income_cat	Declined to answer or unknown	-3.13358397315213e-05	0.000766256656019988	2916	135	0.967382657875887	0.993645087189768
g_Alistipes	family_income_cat	>=10000	-4.85852060908978e-06	0.000208107337002909	2916	15	0.981375708345845	0.993645087189768
g_Alistipes	Family_diabetes_history	Yes	-7.0321356796363e-06	0.000181893099667285	2916	15	0.969163479002802	0.993645087189768
g_Atopobium	Smoking_status	Former smokers	4.20707286971895e-06	0.000124150244646125	2916	6	0.972969636602357	0.993645087189768
g_Catenibacterium	Zn_intake	Zn_intake	1.60629894998336e-05	0.000479548287354228	2916	109	0.973281297296734	0.993645087189768
g_Collinsella	BMI	BMI	-6.6938886828152e-06	0.000174252678886705	2916	143	0.969359577325641	0.993645087189768
g_Enhydrobacter	Gender	Female	-1.76563447997616e-06	7.07933335723437e-05	2916	2	0.980103990922738	0.993645087189768
g_Fusobacterium	Education	High_school	-5.24651913648425e-05	0.00246696878034507	2916	469	0.983034079393691	0.993645087189768
g_Holdemania	act_sports_intense	Yes	-6.22135886578947e-06	0.000217989467139959	2916	44	0.977233653551997	0.993645087189768
g_Lacticigenium	Energy_intake	Energy_intake	-5.0874630780217e-06	0.000136630916218894	2916	70	0.970300134654576	0.993645087189768
g_Lacticigenium	Family_diabetes_history	Yes	-1.8200867364525e-05	0.00047083005808159	2916	70	0.969166538542941	0.993645087189768
g_Lactobacillus	Education	Bachelor_degree_or_above	-3.96033330888952e-05	0.00129208869084052	2916	78	0.975550275822896	0.993645087189768
g_Leptothrix	Serum_Zn	Serum_Zn	6.47073242954132e-07	2.96270529961441e-05	2916	6	0.982576595477716	0.993645087189768
g_Megamonas	family_income_cat	>=10000	0.000104389151035634	0.00335403646087587	2916	347	0.975173241335398	0.993645087189768
g_Methanobrevibacter	Smoking_status	Former smokers	-4.48411247084712e-05	0.00125591685572121	2916	146	0.971520924712714	0.993645087189768
g_Methylobacterium	Smoking_status	Current smokers	-2.28444995599954e-06	0.000102414235675487	2916	11	0.982205414937445	0.993645087189768
g_Ochrobactrum	Serum_Zn	Serum_Zn	-1.18953827807455e-06	4.4973826617395e-05	2916	22	0.978900580899209	0.993645087189768
g_Parabacteroides	Education	High_school	3.30330085028482e-05	0.00108398071106577	2916	927	0.975691290233633	0.993645087189768
g_Parabacteroides	Zn_intake	Zn_intake	-1.09766430845503e-05	0.000423391182488215	2916	927	0.979318518820819	0.993645087189768
g_Prevotella	Age	Age	8.08635181233102e-05	0.00289082325000599	2916	1387	0.977686021467655	0.993645087189768
g_Pseudomonas	Energy_intake	Energy_intake	-6.74471441446965e-06	0.000177636052732481	2916	15	0.96971478615177	0.993645087189768
g_SMB53	act_sports_intense	Yes	1.00564859211033e-05	0.000378745034139173	2916	26	0.978818787014851	0.993645087189768
g_WAL_1855D	Family_diabetes_history	Yes	-1.20534086062725e-05	0.00048049602413566	2916	49	0.979988617686226	0.993645087189768
g_Anaerostipes	Age	Age	-2.46961894680005e-06	0.000167293076291527	2916	148	0.988222888883894	0.993822046475331
g_Brevibacterium	family_income_cat	>=10000	2.63770964633514e-06	0.000237452380312214	2916	1	0.991137747981931	0.993822046475331
g_Coprococcus	Smoking_status	Former smokers	-4.36316807990942e-05	0.00273499405569747	2916	1159	0.987272892872122	0.993822046475331
g_Coprococcus	act_sports_intense	Yes	-2.99841473922568e-05	0.0022528088987821	2916	1159	0.989381648565031	0.993822046475331
g_Dialister	Age	Age	-1.70096711558207e-05	0.00118884941088537	2916	608	0.98858550193086	0.993822046475331
g_Dorea	family_income_cat	5000-10000	-7.87409953183083e-06	0.000750964178146543	2916	327	0.991634800765566	0.993822046475331
g_Ralstonia	Family_diabetes_history	Yes	4.43085270247369e-05	0.0040226857554769	2916	1359	0.991212507019487	0.993822046475331
g_Sphingomonas	Education	Bachelor_degree_or_above	9.48021605127789e-07	9.83008504367786e-05	2916	3	0.992305918257977	0.993822046475331
g_Staphylococcus	Dringking_status	Drinking within the past 30 days	1.43510831062647e-06	7.66616913982366e-05	2916	7	0.985065747863438	0.993822046475331
g_Synergistes	family_income_cat	3000-5000	-4.71373207202358e-06	0.000295096994439806	2916	21	0.987256632627199	0.993822046475331
g_Synergistes	Smoking_status	Former smokers	7.05230936781813e-06	0.000408248443451625	2916	21	0.986218776315394	0.993822046475331
g_WAL_1855D	Energy_intake	Energy_intake	-1.37677086110226e-06	0.000139435898134214	2916	49	0.99212260580389	0.993822046475331
g_Lachnobacterium	Dringking_status	Drinking within the past 30 days	-3.68004616682019e-06	0.0004587014151863	2916	100	0.993599393958144	0.994357866777959
g_Phascolarctobacterium	Smoking_status	Current smokers	1.46963888453341e-05	0.00236459891614894	2916	1236	0.995041470267634	0.995041470267634
